206000,QD,06.07.1981,   2.9300
206000,QD,07.07.1981,   3.1700
206000,QD,08.07.1981,   2.8200
206000,QD,09.07.1981,   2.8000
206000,QD,10.07.1981,   2.8500
206000,QD,11.07.1981,   3.1200
206000,QD,12.07.1981,   2.8500
206000,QD,13.07.1981,   2.6100
206000,QD,14.07.1981,   2.2000
206000,QD,15.07.1981,   1.9100
206000,QD,16.07.1981,   1.8700
206000,QD,17.07.1981,   1.9200
206000,QD,18.07.1981,   4.1800
206000,QD,19.07.1981,   5.5600
206000,QD,20.07.1981,   9.7900
206000,QD,21.07.1981,  12.8000
206000,QD,22.07.1981,   7.6000
206000,QD,23.07.1981,   5.8300
206000,QD,24.07.1981,   6.5700
206000,QD,25.07.1981,  11.2000
206000,QD,26.07.1981,  10.8000
206000,QD,27.07.1981,  10.7000
206000,QD,28.07.1981,  10.5000
206000,QD,29.07.1981,   9.8500
206000,QD,30.07.1981,   7.9200
206000,QD,31.07.1981,   5.9000
206000,QD,01.08.1981,   5.0300
206000,QD,02.08.1981,   4.9600
206000,QD,03.08.1981,   4.3800
206000,QD,04.08.1981,   3.9800
206000,QD,05.08.1981,   3.9200
206000,QD,06.08.1981,   3.3400
206000,QD,07.08.1981,   2.4000
206000,QD,08.08.1981,   2.0400
206000,QD,09.08.1981,   2.0800
206000,QD,10.08.1981,   9.8400
206000,QD,11.08.1981,  10.8000
206000,QD,12.08.1981,   7.0500
206000,QD,13.08.1981,   5.1700
206000,QD,14.08.1981,   5.1700
206000,QD,15.08.1981,   4.7000
206000,QD,16.08.1981,   3.9700
206000,QD,17.08.1981,   3.5700
206000,QD,18.08.1981,   3.5300
206000,QD,19.08.1981,   3.5000
206000,QD,20.08.1981,   3.8900
206000,QD,21.08.1981,   4.6200
206000,QD,22.08.1981,   5.6200
206000,QD,23.08.1981,   5.5900
206000,QD,24.08.1981,   4.6900
206000,QD,25.08.1981,   4.1700
206000,QD,26.08.1981,   4.1600
206000,QD,27.08.1981,   4.1700
206000,QD,28.08.1981,   4.1700
206000,QD,29.08.1981,   4.1500
206000,QD,30.08.1981,   4.1400
206000,QD,31.08.1981,   4.1100
206000,QD,01.09.1981,   4.1200
206000,QD,02.09.1981,   3.9000
206000,QD,03.09.1981,   3.9700
206000,QD,04.09.1981,   3.9500
206000,QD,05.09.1981,   3.8700
206000,QD,06.09.1981,   3.6600
206000,QD,07.09.1981,   3.5700
206000,QD,08.09.1981,   3.3800
206000,QD,09.09.1981,   3.2800
206000,QD,10.09.1981,   3.2200
206000,QD,11.09.1981,   3.2000
206000,QD,12.09.1981,   3.2100
206000,QD,13.09.1981,   3.2200
206000,QD,14.09.1981,   3.2900
206000,QD,15.09.1981,   3.3200
206000,QD,16.09.1981,   3.3100
206000,QD,17.09.1981,   3.4900
206000,QD,18.09.1981,   3.3200
206000,QD,19.09.1981,   3.4800
206000,QD,20.09.1981,   3.8700
206000,QD,21.09.1981,   3.8200
206000,QD,22.09.1981,   3.8300
206000,QD,23.09.1981,   3.8300
206000,QD,24.09.1981,   3.8500
206000,QD,25.09.1981,   3.8300
206000,QD,26.09.1981,   3.8300
206000,QD,27.09.1981,   3.8600
206000,QD,28.09.1981,   3.8000
206000,QD,29.09.1981,   4.1700
206000,QD,30.09.1981,   7.5700
206000,QD,01.10.1981,   7.4500
206000,QD,02.10.1981,   7.3700
206000,QD,03.10.1981,   6.0100
206000,QD,04.10.1981,   5.1300
206000,QD,05.10.1981,   5.1100
206000,QD,06.10.1981,   5.0300
206000,QD,07.10.1981,   4.9500
206000,QD,08.10.1981,   4.9800
206000,QD,09.10.1981,   4.5400
206000,QD,10.10.1981,   4.2300
206000,QD,11.10.1981,   4.3100
206000,QD,12.10.1981,   6.3600
206000,QD,13.10.1981,   8.3500
206000,QD,14.10.1981,   8.1400
206000,QD,15.10.1981,   8.4500
206000,QD,16.10.1981,   8.7100
206000,QD,17.10.1981,  14.3000
